utterance,meaning,valence,probability,affect_prior
21,201,2,0.00011355,0.63915
51,201,2,0.0010522,0.63915
101,201,2,0.0084249,0.63915
201,201,2,0.21148,0.63915
501,201,2,0.0084249,0.63915
1001,201,2,0.0084249,0.63915
2001,201,2,0.0084249,0.63915
10001,201,2,0.013009,0.63915
20,501,2,0.00010639,0.63915
50,501,2,0.0010317,0.63915
100,501,2,0.0084249,0.63915
200,501,2,0.0084249,0.63915
500,501,2,0.030592,0.63915
1000,501,2,0.0084249,0.63915
2000,501,2,0.0084249,0.63915
10000,501,2,0.013009,0.63915
21,501,2,0.00011355,0.63915
51,501,2,0.0010522,0.63915
101,501,2,0.0084249,0.63915
201,501,2,0.0084249,0.63915
501,501,2,0.21148,0.63915
1001,501,2,0.0084249,0.63915
2001,501,2,0.0084249,0.63915
10001,501,2,0.013009,0.63915
20,1001,2,0.00010639,0.63915
50,1001,2,0.0010317,0.63915
100,1001,2,0.0084249,0.63915
200,1001,2,0.0084249,0.63915
500,1001,2,0.0084249,0.63915
1000,1001,2,0.030592,0.63915
2000,1001,2,0.0084249,0.63915
10000,1001,2,0.013009,0.63915
21,1001,2,0.00011355,0.63915
51,1001,2,0.0010522,0.63915
101,1001,2,0.0084249,0.63915
201,1001,2,0.0084249,0.63915
501,1001,2,0.0084249,0.63915
1001,1001,2,0.21148,0.63915
2001,1001,2,0.0084249,0.63915
10001,1001,2,0.013009,0.63915
20,2001,2,0.00010639,0.63915
50,2001,2,0.0010317,0.63915
100,2001,2,0.0084249,0.63915
200,2001,2,0.0084249,0.63915
500,2001,2,0.0084249,0.63915
1000,2001,2,0.0084249,0.63915
2000,2001,2,0.030592,0.63915
10000,2001,2,0.013009,0.63915
21,2001,2,0.00011355,0.63915
51,2001,2,0.0010522,0.63915
101,2001,2,0.0084249,0.63915
201,2001,2,0.0084249,0.63915
501,2001,2,0.0084249,0.63915
1001,2001,2,0.0084249,0.63915
2001,2001,2,0.21148,0.63915
10001,2001,2,0.013009,0.63915
20,10001,2,3.7798e-09,0.63915
50,10001,2,3.6654e-08,0.63915
100,10001,2,2.9931e-07,0.63915
200,10001,2,2.9931e-07,0.63915
500,10001,2,2.9931e-07,0.63915
1000,10001,2,2.9931e-07,0.63915
2000,10001,2,2.9931e-07,0.63915
10000,10001,2,1.6781e-06,0.63915
21,10001,2,4.034e-09,0.63915
51,10001,2,3.7383e-08,0.63915
101,10001,2,2.9931e-07,0.63915
201,10001,2,2.9931e-07,0.63915
501,10001,2,2.9931e-07,0.63915
1001,10001,2,2.9931e-07,0.63915
2001,10001,2,2.9931e-07,0.63915
10001,10001,2,1.1601e-05,0.63915
